id,name,year,release_date,genere,actors,crew,poster,images,details_table,scrap_date
113,সূর্যকন্যা,১৯৭৬,"২৭ ফেব্রুয়ারী, ১৯৭৬","drama,romantic","[{'p': '29', 'c': 'লেনিন চৌধুরী'}, {'p': '909', 'c': 'মণিকা বিশ্বাস'}, {'p': '918', 'c': 'লাবণ্য / সুজলা'}, {'p': '919', 'c': 'রাসেল'}, {'p': '921', 'c': 'লেনিনের মা'}, {'p': '911', 'c': 'মনিকার মা'}, {'p': '70', 'c': 'গিলবার্ট'}, {'p': '35', 'c': 'লেনিনের বাবা'}]","[{'i': 'কাহিনী', 'p': '63'}, {'i': 'চিত্রনাট্য', 'p': '63'}, {'i': 'সংলাপ', 'p': '63'}, {'i': 'সঙ্গীত পরিচালক', 'p': '807'}, {'i': 'সুরকার', 'p': '807'}, {'i': 'গীতিকার', 'p': '923'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/63'}, {'t': 'প্রযোজকঃ', 'v': 'person/63'}, {'t': 'প্রযোজনাঃ', 'v': 'company/78'}, {'t': 'পরিবেশকঃ', 'v': 'company/78'}]",2021-08-10 05:39
114,চন্দ্রকথা,২০০৩,"২২ আগস্ট, ২০০৩",drama,"[{'p': '38', 'c': 'সরকার'}, {'p': '28', 'c': 'জহির'}, {'p': '768', 'c': 'চন্দ্র'}, {'p': '772', 'c': 'আমিন'}, {'p': '134', 'c': None}, {'p': '770', 'c': 'সরকারের ছেলে'}, {'p': '773', 'c': 'মাস্টার'}]","[{'i': 'কাহিনী', 'p': '767'}, {'i': 'চিত্রনাট্য', 'p': '767'}, {'i': 'সংলাপ', 'p': '767'}, {'i': 'সঙ্গীত পরিচালক', 'p': '2125'}, {'i': 'সুরকার', 'p': '2125'}, {'i': 'গীতিকার', 'p': '799'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/767'}, {'t': 'প্রযোজনাঃ', 'v': 'company/66'}, {'t': 'পরিবেশকঃ', 'v': 'company/66'}]",2021-08-10 05:39
115,শ্রাবণ মেঘের দিন,১৯৯৯,"৩১ মার্চ, ২০০০","drama,romantic","[{'p': '819', 'c': 'মতি '}, {'p': '768', 'c': 'কুসুম'}, {'p': '973', 'c': 'সুরুজ'}, {'p': '56', 'c': None}, {'p': '282', 'c': 'শাহানা'}, {'p': '35', 'c': 'জমিদার'}, {'p': '773', 'c': 'পরান'}, {'p': '937', 'c': None}]","[{'i': 'কাহিনী', 'p': '767'}, {'i': 'চিত্রনাট্য', 'p': '767'}, {'i': 'সংলাপ', 'p': '767'}, {'i': 'সঙ্গীত পরিচালক', 'p': '2125'}, {'i': 'সুরকার', 'p': '2125'}, {'i': 'গীতিকার', 'p': '932'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/767'}, {'t': 'প্রযোজনাঃ', 'v': 'company/66'}, {'t': 'পরিবেশকঃ', 'v': 'company/66'}]",2021-08-10 05:39
116,ঘেটুপুত্র কমলা,২০১২,"৭ সেপ্টেম্বর, ২০১২","historical,drama","[{'p': '214', 'c': 'ঘেটুদলের প্রধান'}, {'p': '526', 'c': 'জমিদার'}, {'p': '820', 'c': 'জমিদার পত্নী'}, {'p': '488', 'c': 'শাহ আলম'}, {'p': '935', 'c': 'কমলা'}, {'p': '937', 'c': ""জমিদার পত্নী'র দাসী""}, {'p': '939', 'c': 'জমিদার কন্যা'}]","[{'i': 'কাহিনী', 'p': '767'}, {'i': 'চিত্রনাট্য', 'p': '767'}, {'i': 'সংলাপ', 'p': '767'}, {'i': 'সঙ্গীত পরিচালক', 'p': '2125'}, {'i': 'সুরকার', 'p': '945'}, {'i': 'গীতিকার', 'p': '943'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/06/Ghetuputro-komola-B-217x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/06/Ghetuputro-komola-B.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/767'}, {'t': 'প্রযোজকঃ', 'v': 'person/2'}, {'t': 'প্রযোজনাঃ', 'v': 'company/12'}, {'t': 'পরিবেশকঃ', 'v': 'company/12'}]",2021-08-10 05:39
117,দারুচিনি দ্বীপ,২০০৭,"৩১ আগস্ট, ২০০৭","%e0%a6%95%e0%a6%ae%e0%a7%87%e0%a6%a1%e0%a6%bf,drama,romantic","[{'p': '40', 'c': 'শুভ্র'}, {'p': '718', 'c': 'জরি'}, {'p': '117', 'c': 'সঞ্জু'}, {'p': '568', 'c': 'আনুশকা'}, {'p': '252', 'c': 'অয়ন / বল্টু'}, {'p': '947', 'c': 'সঞ্জুর বোন'}, {'p': '38', 'c': 'মনসুর আলী'}, {'p': '73', 'c': 'শুভ্রর বাবা'}, {'p': '334', 'c': 'রেহানা'}, {'p': '39', 'c': 'সোবহান'}]","[{'i': 'কাহিনী', 'p': '767'}, {'i': 'চিত্রনাট্য', 'p': '767'}, {'i': 'সংলাপ', 'p': '767'}, {'i': 'সঙ্গীত পরিচালক', 'p': '129'}, {'i': 'গীতিকার', 'p': '799'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/800'}, {'t': 'প্রযোজকঃ', 'v': 'person/2'}, {'t': 'প্রযোজনাঃ', 'v': 'company/12'}, {'t': 'পরিবেশকঃ', 'v': 'company/12'}]",2021-08-10 05:39
118,মাটির ঠিকানা,২০১১,"১০ জুন, ২০১১",drama,"[{'p': '110', 'c': None}, {'p': '146', 'c': None}, {'p': '62', 'c': None}, {'p': '226', 'c': None}, {'p': '694', 'c': None}, {'p': '709', 'c': None}, {'p': '66', 'c': None}]","[{'i': 'কাহিনী', 'p': '958'}, {'i': 'চিত্রনাট্য', 'p': '461'}, {'i': 'সংলাপ', 'p': '958'}, {'i': 'সঙ্গীত পরিচালক', 'p': '232'}, {'i': 'গীতিকার', 'p': '232'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/461'}, {'t': 'প্রযোজনাঃ', 'v': 'company/72'}, {'t': 'পরিবেশকঃ', 'v': 'company/72'}]",2021-08-10 05:39
119,নিঃস্বার্থ ভালোবাসা,২০১৩,"৯ আগস্ট, ২০১৩",romantic,"[{'p': '685', 'c': 'মেঘলা'}, {'p': '684', 'c': 'অনন্ত'}, {'p': '115', 'c': 'বশির খান'}, {'p': '82', 'c': None}, {'p': '17', 'c': 'মেঘলার দাদু'}, {'p': '149', 'c': 'মেঘলার মা'}]","[{'i': 'কাহিনী', 'p': '684'}, {'i': 'চিত্রনাট্য', 'p': '93'}, {'i': 'সংলাপ', 'p': '684'}, {'i': 'সঙ্গীত পরিচালক', 'p': '690'}, {'i': 'গীতিকার', 'p': '684'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/07/Nisshartho-Bhalobasha-B1-217x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/07/Nisshartho-Bhalobasha-B1.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/07/13.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/07/23.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/07/33.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/684'}, {'t': 'প্রযোজকঃ', 'v': 'person/684'}, {'t': 'প্রযোজনাঃ', 'v': 'company/59'}, {'t': 'পরিবেশকঃ', 'v': 'company/59'}]",2021-08-10 05:39
120,জয়যাত্রা,২০০৪,"৩ ডিসেম্বর, ২০০৪",liberation-war,"[{'p': '801', 'c': 'হাওয়া'}, {'p': '961', 'c': 'আদম'}, {'p': '39', 'c': 'রামকৃষ্ণ'}, {'p': '526', 'c': 'তরফদার'}, {'p': '769', 'c': 'পচা'}, {'p': '962', 'c': 'মরিয়ম'}, {'p': '963', 'c': 'জনসন'}, {'p': '966', 'c': 'কাসেম'}, {'p': '973', 'c': 'বৈধন'}, {'p': '351', 'c': 'সখিনা'}, {'p': '%e0%a6%86%e0%a6%b9%e0%a6%b8%e0%a6%be%e0%a6%a8-%e0%a6%b9%e0%a6%be%e0%a6%ac%e0%a6%bf%e0%a6%ac-%e0%a6%a8%e0%a6%be%e0%a6%b8%e0%a6%bf%e0%a6%ae', 'c': None}]","[{'i': 'কাহিনী', 'p': '25'}, {'i': 'চিত্রনাট্য', 'p': '800'}, {'i': 'সংলাপ', 'p': '800'}, {'i': 'সঙ্গীত পরিচালক', 'p': '972'}, {'i': 'গীতিকার', 'p': '975'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/12/JoyJatra-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/12/JoyJatra.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/800'}, {'t': 'প্রযোজনাঃ', 'v': 'company/73'}, {'t': 'পরিবেশকঃ', 'v': 'company/73'}]",2021-08-10 05:39
121,রূপকথার গল্প,২০০৬,"২৫ অক্টোবর, ২০০৬",drama,"[{'p': '800', 'c': None}, {'p': '253', 'c': None}, {'p': '976', 'c': None}, {'p': '769', 'c': 'মদ্যপ ব্যক্তি'}, {'p': '536', 'c': None}]","[{'i': 'কাহিনী', 'p': '800'}, {'i': 'চিত্রনাট্য', 'p': '800'}, {'i': 'সংলাপ', 'p': '800'}, {'i': 'সঙ্গীত পরিচালক', 'p': '203'}, {'i': 'গীতিকার', 'p': '984'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/800'}, {'t': 'প্রযোজনাঃ', 'v': 'company/12'}, {'t': 'পরিবেশকঃ', 'v': 'company/12'}]",2021-08-10 05:39
122,মাই নেম ইজ খান,২০১৩,"৯ আগস্ট, ২০১৩","action,romantic","[{'p': '110', 'c': None}, {'p': '7', 'c': None}, {'p': '163', 'c': None}, {'p': '115', 'c': None}]","[{'i': 'কাহিনী', 'p': '502'}, {'i': 'চিত্রনাট্য', 'p': '112'}, {'i': 'সংলাপ', 'p': '502'}, {'i': 'সঙ্গীত পরিচালক', 'p': '94'}, {'i': 'সুরকার', 'p': '94'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/09/My-Name-Is-Khan_Poster-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/07/My-Name-Is-Khan-B.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/09/My-Name-Is-Khan.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/09/My-Name-Is-Khan_Poster.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/112'}, {'t': 'প্রযোজনাঃ', 'v': 'company/74'}, {'t': 'পরিবেশকঃ', 'v': 'company/74'}]",2021-08-10 05:39
123,ভালোবাসা আজকাল,২০১৩,"৯ আগস্ট, ২০১৩","%e0%a6%95%e0%a6%ae%e0%a7%87%e0%a6%a1%e0%a6%bf,romantic","[{'p': '110', 'c': 'রানা'}, {'p': '15', 'c': 'ডানা'}, {'p': '722', 'c': 'মামা'}, {'p': '115', 'c': 'পুলিশ অফিসার'}, {'p': '66', 'c': 'হায়দার'}]","[{'i': 'কাহিনী', 'p': '1447'}, {'i': 'চিত্রনাট্য', 'p': '438'}, {'i': 'সংলাপ', 'p': '74'}, {'i': 'সঙ্গীত পরিচালক', 'p': '291'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/07/Bhalobasha-Ajkal-Poster-217x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/07/Bhalobasha-Ajkal-Poster.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/438'}, {'t': 'প্রযোজনাঃ', 'v': 'company/14'}, {'t': 'পরিবেশকঃ', 'v': 'company/14'}]",2021-08-10 05:39
124,সাজঘর,২০০৭,"১৩ এপ্রিল, ২০০৭",drama,"[{'p': '679', 'c': None}, {'p': '6', 'c': None}, {'p': '119', 'c': None}, {'p': '708', 'c': None}, {'p': '26', 'c': None}, {'p': '421', 'c': None}]","[{'i': 'কাহিনী', 'p': '767'}, {'i': 'চিত্রনাট্য', 'p': '1166'}, {'i': 'সংলাপ', 'p': '1166'}, {'i': 'সঙ্গীত পরিচালক', 'p': '9'}, {'i': 'গীতিকার', 'p': '656'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/461'}, {'t': 'প্রযোজনাঃ', 'v': 'company/12'}, {'t': 'পরিবেশকঃ', 'v': 'company/12'}]",2021-08-10 05:39
125,চোরাবালি,২০১২,"২১ ডিসেম্বর, ২০১২",%e0%a6%a5%e0%a7%8d%e0%a6%b0%e0%a6%bf%e0%a6%b2%e0%a6%be%e0%a6%b0,"[{'p': '269', 'c': 'নবনী আফরোজ'}, {'p': '988', 'c': 'সুমন'}, {'p': '278', 'c': 'আলি ওসমান'}, {'p': '310', 'c': 'বড় ভাই'}, {'p': '148', 'c': 'হায়দার খান'}, {'p': '990', 'c': None}]","[{'i': 'কাহিনী', 'p': '987'}, {'i': 'চিত্রনাট্য', 'p': '987'}, {'i': 'সংলাপ', 'p': '987'}, {'i': 'সঙ্গীত পরিচালক', 'p': '997'}, {'i': 'গীতিকার', 'p': '%e0%a6%b8%e0%a6%be%e0%a6%9c%e0%a7%8d%e0%a6%9c%e0%a6%be%e0%a6%a6-%e0%a6%b9%e0%a7%8b%e0%a6%b8%e0%a6%be%e0%a6%87%e0%a6%a8'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/10/Chorabali_Poster-B-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/10/Chorabali-11.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/10/Chorabali_Poster-1.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/10/Chorabali_Poster-2.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/10/Chorabali_Poster-B.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/987'}, {'t': 'প্রযোজকঃ', 'v': 'person/990'}, {'t': 'প্রযোজনাঃ', 'v': 'company/75'}, {'t': 'পরিবেশকঃ', 'v': 'company/22'}]",2021-08-10 05:39
126,রোমান্স,নির্মানাধীন,ডিজিটাল,drama,"[{'p': '166', 'c': None}, {'p': '1000', 'c': None}]",,https://www.bmdb.com.bd/wp-content/uploads/2013/09/Romance-B-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/09/Romance-B.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/44'}]",2021-08-10 05:39
127,হাজার বছর ধরে,২০০৫,"৮ জুলাই, ২০০৫","drama,romantic","[{'p': '40', 'c': 'মন্তু'}, {'p': '1001', 'c': 'টুনি'}, {'p': '310', 'c': 'মকবুল'}, {'p': '967', 'c': 'ফকিরের মা'}, {'p': '787', 'c': None}, {'p': '166', 'c': None}]","[{'i': 'কাহিনী', 'p': '24'}, {'i': 'চিত্রনাট্য', 'p': '23'}, {'i': 'সংলাপ', 'p': '24'}, {'i': 'সঙ্গীত পরিচালক', 'p': '232'}, {'i': 'সুরকার', 'p': '232'}, {'i': 'গীতিকার', 'p': '154'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/23'}, {'t': 'প্রযোজকঃ', 'v': 'person/23'}, {'t': 'প্রযোজনাঃ', 'v': 'company/76'}, {'t': 'পরিবেশকঃ', 'v': 'company/76'}]",2021-08-10 05:39
128,ঘানি,২০০৬,৩৫ মি.মি.,drama,"[{'p': '196', 'c': 'শামসু'}, {'p': '1010', 'c': 'আফসু'}, {'p': '1011', 'c': 'বজলু'}, {'p': '1012', 'c': 'ময়না'}, {'p': '334', 'c': 'রোকেয়া'}]","[{'i': 'কাহিনী', 'p': '1009'}, {'i': 'চিত্রনাট্য', 'p': '1009'}, {'i': 'সংলাপ', 'p': '1009'}, {'i': 'সঙ্গীত পরিচালক', 'p': '350'}, {'i': 'গীতিকার', 'p': '155'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/07/01-8-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/07/Photo_0027.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/07/Photo_0110.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/07/01-8.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/1009'}, {'t': 'প্রযোজনাঃ', 'v': 'company/77'}, {'t': 'পরিবেশকঃ', 'v': 'company/12'}]",2021-08-10 05:39
129,আহা!,২০০৭,"১৪ অক্টোবর, ২০০৭",drama,"[{'p': '769', 'c': 'কিসলু'}, {'p': '526', 'c': 'মিঃ মল্লিক'}, {'p': '537', 'c': 'সোলেমান'}, {'p': '787', 'c': 'রফিক'}, {'p': '28', 'c': None}, {'p': '1017', 'c': None}, {'p': '1018', 'c': 'রুবা'}, {'p': '448', 'c': None}, {'p': '757', 'c': None}]","[{'i': 'কাহিনী', 'p': '661'}, {'i': 'চিত্রনাট্য', 'p': '661'}, {'i': 'সংলাপ', 'p': '661'}, {'i': 'সঙ্গীত পরিচালক', 'p': '1027'}, {'i': 'গীতিকার', 'p': '661'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/661'}, {'t': 'প্রযোজনাঃ', 'v': 'company/12'}, {'t': 'পরিবেশকঃ', 'v': 'company/12'}]",2021-08-10 05:39
130,তোমার মাঝে আমি,২০১৩,"২৮ জুন, ২০১৩",romantic,"[{'p': '118', 'c': None}, {'p': '590', 'c': None}, {'p': '1031', 'c': None}, {'p': '150', 'c': None}, {'p': '141', 'c': None}, {'p': '151', 'c': None}, {'p': '272', 'c': None}]","[{'i': 'কাহিনী', 'p': '1030'}, {'i': 'চিত্রনাট্য', 'p': '1030'}, {'i': 'সঙ্গীত পরিচালক', 'p': '1032'}, {'i': 'গীতিকার', 'p': '1033'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/1030'}, {'t': 'পরিবেশকঃ', 'v': 'company/79'}]",2021-08-10 05:39
131,ব্ল্যাকআউট,-,ডিজিটাল,"drama,romantic","[{'p': '1036', 'c': None}, {'p': '1037', 'c': None}, {'p': '1038', 'c': None}, {'p': '1039', 'c': None}]","[{'i': 'সঙ্গীত পরিচালক', 'p': '262'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/07/image_44998_01-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/07/image_44998_01.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/1040'}, {'t': 'প্রযোজনাঃ', 'v': 'company/82'}]",2021-08-10 05:39
132,মেড ইন বাংলাদেশ,২০০৭,"১ জানুয়ারী, ২০০৭","%e0%a6%95%e0%a6%ae%e0%a7%87%e0%a6%a1%e0%a6%bf,drama","[{'p': '819', 'c': 'খোরশেদ আলম'}, {'p': '278', 'c': 'পিএস নওশাদ'}, {'p': '526', 'c': 'ডিসি আখতার উদ্দিন খান'}, {'p': '1041', 'c': 'এডিসি কাদের'}, {'p': '1042', 'c': 'এএসপি বকুল'}, {'p': '1043', 'c': 'এসপি জাহাঙ্গীর'}, {'p': '588', 'c': 'সাদেকুর রহমান'}, {'p': '214', 'c': 'হায়দার আলী'}, {'p': '537', 'c': 'জহিরুল ইসলাম'}, {'p': '787', 'c': 'আগন্তুক'}]","[{'i': 'কাহিনী', 'p': '250'}, {'i': 'চিত্রনাট্য', 'p': '251'}, {'i': 'সংলাপ', 'p': '251'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/09/Made-In-Bangladesh.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/09/Made-In-Bangladesh.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/251'}, {'t': 'প্রযোজনাঃ', 'v': 'company/12'}, {'t': 'পরিবেশকঃ', 'v': 'company/12'}]",2021-08-10 05:39
133,ব্যাচেলর,২০০৪,"২ ফেব্রুয়ারী, ২০০৪","%e0%a6%95%e0%a6%ae%e0%a7%87%e0%a6%a1%e0%a6%bf,romantic","[{'p': '28', 'c': 'ফাহিম'}, {'p': '41', 'c': 'শাম্মা'}, {'p': '1053', 'c': 'সাথী'}, {'p': '769', 'c': 'আবরার ভাই'}, {'p': '1042', 'c': 'হাসান ভাই'}, {'p': '269', 'c': None}, {'p': '588', 'c': 'মারজুক'}]","[{'i': 'কাহিনী', 'p': '250'}, {'i': 'চিত্রনাট্য', 'p': '251'}, {'i': 'সংলাপ', 'p': '251'}, {'i': 'সঙ্গীত পরিচালক', 'p': '1061'}, {'i': 'গীতিকার', 'p': '1058'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/251'}, {'t': 'প্রযোজনাঃ', 'v': 'company/12'}, {'t': 'পরিবেশকঃ', 'v': 'company/12'}]",2021-08-10 05:39
134,ডুবসাঁতার,২০১০,"১৭ নভেম্বর, ২০১০",drama,"[{'p': '269', 'c': 'রেণু'}, {'p': '1063', 'c': 'ইমরান'}, {'p': '573', 'c': 'রেণুর মা'}, {'p': '1048', 'c': None}]","[{'i': 'কাহিনী', 'p': '1062'}, {'i': 'চিত্রনাট্য', 'p': '1062'}, {'i': 'সংলাপ', 'p': '1066'}, {'i': 'সুরকার', 'p': '1074'}, {'i': 'গীতিকার', 'p': '1075'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/10/Dubsatar-235x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/10/Dubsatar.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/10/Dub-Satar-3.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/10/Dub-Satar-1.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/10/Dub-Satar-2.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/1062'}, {'t': 'প্রযোজনাঃ', 'v': 'company/12'}, {'t': 'পরিবেশকঃ', 'v': 'company/12'}]",2021-08-10 05:39
135,গেরিলা,২০১১,"১৪ এপ্রিল, ২০১১",liberation-war,"[{'p': '269', 'c': 'বিলকিস বানু'}, {'p': '795', 'c': 'মেজর সরফরাজ'}, {'p': '310', 'c': 'তসলিম সর্দার'}, {'p': '1079', 'c': 'মিসেস খান'}, {'p': '772', 'c': 'আলতাফ মাহমুদ'}, {'p': '216', 'c': None}, {'p': '899', 'c': None}]","[{'i': 'কাহিনী', 'p': '1649'}, {'i': 'চিত্রনাট্য', 'p': '1078'}, {'i': 'সংলাপ', 'p': '1078'}, {'i': 'সঙ্গীত পরিচালক', 'p': '1087'}, {'i': 'সুরকার', 'p': '1096'}, {'i': 'গীতিকার', 'p': '1098'}]",https://www.bmdb.com.bd/wp-content/uploads/2013/07/7-217x275.jpg,"[""https://www.bmdb.com.bd/wp-content/uploads/2013/07/7.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/07/1.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/07/2.jpg"", ""https://www.bmdb.com.bd/wp-content/uploads/2013/07/3.jpg""]","[{'t': 'পরিচালকঃ', 'v': 'person/1077'}, {'t': 'প্রযোজনাঃ', 'v': 'company/83'}, {'t': 'পরিবেশকঃ', 'v': 'company/22'}]",2021-08-10 05:39
136,প্রিয়তমেষু,২০০৯,"১৩ নভেম্বর, ২০০৯",drama,"[{'p': '1101', 'c': None}, {'p': '1011', 'c': None}, {'p': '800', 'c': None}, {'p': '769', 'c': 'নিশাতের দুলাভাই'}, {'p': '757', 'c': None}, {'p': '756', 'c': None}, {'p': '755', 'c': None}, {'p': '536', 'c': None}]","[{'i': 'কাহিনী', 'p': '767'}, {'i': 'চিত্রনাট্য', 'p': '1105'}, {'i': 'সংলাপ', 'p': '1105'}, {'i': 'সুরকার', 'p': '706'}, {'i': 'গীতিকার', 'p': '1058'}]",,[],"[{'t': 'পরিচালকঃ', 'v': 'person/1100'}, {'t': 'প্রযোজকঃ', 'v': 'person/1104'}, {'t': 'প্রযোজনাঃ', 'v': 'company/84'}, {'t': 'পরিবেশকঃ', 'v': 'company/84'}]",2021-08-10 05:39
